"book_num","book_id","chapter","verse","manuscript","date","words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,45,"Nestle",1904,"καὶ","γὰρ","ὁ","Υἱὸς","τοῦ","ἀνθρώπου","οὐκ","ἦλθεν","διακονηθῆναι","ἀλλὰ","διακονῆσαι","καὶ","δοῦναι","τὴν","ψυχὴν","αὐτοῦ","λύτρον","ἀντὶ","πολλῶν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,46,"GA 01","325-360",,"και","ερχονται","εισ","ιεριχω","και","εκπορευομενου","αυτου","απο","ιερειχω","και","των","μαθητων","αυτου","και","οχλου","ικανου","ο","υιοσ","τιμαιου","βαρτιμαιοσ",,"τυφλοσ","και","προσαιτησ","εκαθητο","παρα","τη","οδον",,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,46,"GA 03","325-349",,"και",,,,,"εκπορευομενου","αυτου","απο","ιερειχω","και","των","μαθητων","αυτου","και","οχλου","ικανου","ο","υιοσ","τειμαιου","βαρτειμαιοσ",,"τυφλοσ",,"προσαιτησ","εκαθητο","παρα","την","οδον",,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,46,"GA 03^","325-349",,"και","ερχονται","εισ","ιερειχω","και","εκπορευομενου","αυτου","απο","ιερειχω","και","των","μαθητων","αυτου","και","οχλου","ικανου","ο","υιοσ","τειμαιου","βαρτειμαιοσ",,"τυφλοσ",,"προσαιτησ","εκαθητο","παρα","την","οδον",,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,46,"GA 02","375-499",,"και","ερχονται","εισ","ιεριχω","και","εκπορευομενου","αυτου","απο","ιεριχω","και","των","μαθητων","αυτου","και","οχλου","ικανου",,"υιοσ","τιμαιου","βαρτιμαιοσ","ο","τυφλοσ",,,"εκαθητο","παρα","την","οδον","προσαιτων","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,46,"GA 04","375-499",,"και","ερχονται","εισ","ιεριχω","και","εκπορευομενου","αυτου",,"ιεριχω","και","των","μαθητων","αυτου","και","οχλου","ικανου","ο","υιοσ","τιμαιου","βαρτιμαιοσ","ο","τυφλοσ",,,"εκαθητο","παρα","την","οδον",,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,46,"GA 05","375-499",,"και","ερχεται","εισ","ιεριχω","και","εκπορευομενου","αυτου","εκειθεν","μετα",,"των","μαθητων","αυτου","και","οχλου","ικανου","ο","υιοσ","τιμεου","βαριτειμιασ",,"τυφλοσ",,,"εκαθητο","παρα","την","οδον","επετων","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,46,"GA 032","375-499",,"και","ερχοται","εισ","ιεριχω","και","εκπορευομενου","αυτου","απο","ιεριχω","και","των","μαθητων","αυτου","και","οχλου","ικανου","ο","υιοσ","τιμαιου",,,"τυφλοσ",,,"εκαθητο","παρα","την","οδον","προσαιτων","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,46,"WH",1885,,"και","ερχονται","εισ","ιερειχω","και","εκπορευομενου","αυτου","απο","ιερειχω","και","των","μαθητων","αυτου","και","οχλου","ικανου","ο","υιοσ","τιμαιου","βαρτιμαιοσ",,"τυφλοσ",,"προσαιτησ","εκαθητο","παρα","την","οδον",,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,46,"ST",1550,,"και","ερχονται","εισ","ιεριχω","και","εκπορευομενου","αυτου","απο","ιεριχω","και","των","μαθητων","αυτου","και","οχλου","ικανου",,"υιοσ","τιμαιου","βαρτιμαιοσ","ο","τυφλοσ",,,"εκαθητο","παρα","την","οδον","προσαιτων","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,46,"Nestle",1904,"Καὶ","ἔρχονται","εἰς","Ἰερειχώ","Καὶ","ἐκπορευομένου","αὐτοῦ","ἀπὸ","Ἰερειχὼ","καὶ","τῶν","μαθητῶν","αὐτοῦ","καὶ","ὄχλου","ἱκανοῦ","ὁ","υἱὸς","Τιμαίου","Βαρτιμαῖος",,"τυφλὸς",,"προσαίτης","ἐκάθητο","παρὰ","τὴν","ὁδόν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,47,"GA 01","325-360","και","ακουσασ","οτι","ισ",,"ο","ναζωραιοσ","εστιν","ηρξατο","κραζειν","και","λεγειν",,"υε","δαδ","ιυ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,47,"GA 03","325-349","και","ακουσασ","οτι","ισ","εστιν","ο","ναζαρηνοσ",,"ηρξατο","κραζειν","και","λεγειν",,"υιε","δαυειδ","ιυ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,47,"GA 02","375-499","και","ακουσασ","οτι","ισ",,"ο","ναζωραιοσ","εστιν","ηρξατο","κραζειν","και","λεγειν","ο","υσ","δαδ","ιυ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,47,"GA 04","375-499","και","ακουσασ","οτι","ισ",,"ο","ναζωραιοσ","εστιν","ηρξατο","κραζειν","και","λεγειν",,"υε","δαδ","ιυ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,47,"GA 05","375-499","και","ακουσασ","οτι","ιησ",,"ο","ναζορηνοσ","εστιν","ηρξατο","κραζειν","και","λεγειν",,"υιοσ","δαυειδ","ιηυ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,47,"GA 032","375-499","και","ακουσασ","οτι","ισ",,"ο","ναζαρηνοσ","εστιν","ηρξατο","κραζειν","και","λεγειν","ο","υσ","δαδ","ιυ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,47,"WH",1885,"και","ακουσασ","οτι","ιησουσ",,"ο","ναζαρηνοσ","εστιν","ηρξατο","κραζειν","και","λεγειν",,"υιε","δαυειδ","ιησου","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,47,"ST",1550,"και","ακουσασ","οτι","ιησουσ",,"ο","ναζωραιοσ","εστιν","ηρξατο","κραζειν","και","λεγειν","ο","υιοσ","δαβιδ","ιησου","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,47,"Nestle",1904,"καὶ","ἀκούσας","ὅτι","Ἰησοῦς",,"ὁ","Ναζαρηνός","ἐστιν","ἤρξατο","κράζειν","καὶ","λέγειν",,"Υἱὲ","Δαυεὶδ","Ἰησοῦ","ἐλέησόν","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,48,"GA 01","325-360","και","επετιμω","αυτω","πολλοι","ινα","σιωπηση",,"ο","δε","πολλω","μαλλον","εκραζεν","υιε","δαδ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,48,"GA 03","325-349","και","επετειμων","αυτοι","πολλοι","ινα","σιωπηση",,"ο","δε","πολλω","μαλλον","εκραζεν","υιε","δαυειδ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,48,"GA 02","375-499","και","επετιμων","αυτω","πολλοι","ινα","σιωπηση",,"ο","δε","πολλω","μαλλον","εκραζεν","υε","δαδ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,48,"GA 04","375-499","και","επετιμων","αυτω","πολλοι","ινα","σιωπηση",,"ο","δε","πολλω","μαλλον","εκραζεν","υε","δαδ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,48,"GA 05","375-499","και","επετειμων","αυτω","πολλοι","ινα","σιωπηση","και","επετειμων","αυτω","πολλοι",,,,"δαυειδ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,48,"GA 05^","375-499","και","επετειμων","αυτω","πολλοι","ινα","σιωπηση",,"ο","δε","πολλω","μαλλον","εκραζεν","υιοσ","δαυειδ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,48,"GA 032","375-499","*",,,,,,,,,,,,,,,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,48,"WH",1885,"και","επετιμων","αυτω","πολλοι","ινα","σιωπηση",,"ο","δε","πολλω","μαλλον","εκραζεν","υιε","δαυειδ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,48,"ST",1550,"και","επετιμων","αυτω","πολλοι","ινα","σιωπηση",,"ο","δε","πολλω","μαλλον","εκραζεν","υιε","δαβιδ","ελεησον","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,48,"Nestle",1904,"καὶ","ἐπετίμων","αὐτῷ","πολλοὶ","ἵνα","σιωπήσῃ·",,"ὁ","δὲ","πολλῷ","μᾶλλον","ἔκραζεν","Υἱὲ","Δαυείδ","ἐλέησόν","με","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,49,"GA 01","325-360","και","στασ","ο","ισ","ειπεν",,"φωνησατε","αυτον","και","φωνουσι","τον","τυφλον","λεγοντεσ","αυτω","θαρσει","εγειρε","φωνει","σε","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,49,"GA 03","325-349","και","στασ","ο","ισ","ειπεν",,"φωνησατε","αυτον","και","φωνουσι","τον","τυφλον","λεγοντεσ","αυτω","θαρσει","εγειρε","φωνει","σε","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,49,"GA 02","375-499","και","στασ","ο","ισ","ειπεν","αυτον","φωνηθηναι",,"και","φωνουσιν","τον","τυφλον","λεγοντεσ","αυτω","θαρσει","εγειρε","φωνει","σε","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,49,"GA 04","375-499","και","στασ","ο","ισ","ειπεν",,"φωνησατε","αυτον","και","φωνουσι","τον","τυφλον","λεγοντεσ","αυτω","θαρσει","εγειρε","φωνει","σε","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,49,"GA 05","375-499","και","στασ","ο","ιησ","ειπεν","αυτον","φωνηθηναι","οι","δε","λεγουσιν","τω","τυφλω",,,"θαρσει","εγειρε","φωνει","σε","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,49,"GA 032","375-499","και","στασ","ο","ισ","ειπεν","αυτον","φωνηθηναι",,"και","φωνουσιν","τον","τυφλον","λεγοντεσ",,"θαρρων","εγειρε","φωνι","σε","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,49,"WH",1885,"και","στασ","ο","ιησουσ","ειπεν",,"φωνησατε","αυτον","και","φωνουσι","τον","τυφλον","λεγοντεσ","αυτω","θαρσει","εγειρε","φωνει","σε","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,49,"ST",1550,"και","στασ","ο","ιησουσ","ειπεν","αυτον","φωνηθηναι",,"και","φωνουσι","τον","τυφλον","λεγοντεσ","αυτω","θαρσει","εγειραι","φωνει","σε","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,49,"Nestle",1904,"καὶ","στὰς","ὁ","Ἰησοῦς","εἶπεν",,"Φωνήσατε","αὐτόν","καὶ","φωνοῦσιν","τὸν","τυφλὸν","λέγοντες","αὐτῷ","Θάρσει","ἔγειρε","φωνεῖ","σε","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,50,"GA 01","325-360","ο","δε","αποβαλων","το","ιματιον","αυτου","αναπηδησασ","ηλθεν","προσ","τον","ιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,50,"GA 03","325-349","ο","δε","αποβαλων","το","ιματιο","αυτου","αναπηδησασ","ηλθεν","προσ","τον","ιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,50,"GA 02","375-499","ο","δε","αποβαλων","το","ιματιον","αυτου","αναστασ","ηλθεν","προσ","τον","ιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,50,"GA 04","375-499","ο","δε","αποβαλων","το","ιματιον","αυτου","αναστασ","ηλθε","προσ","τον","ιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,50,"GA 05","375-499","ο","δε","αποβαλων","το","ιματιον","αυτου","αναπηδησασ","ηλθεν","προσ","αυτον",,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,50,"GA 032","375-499","ο","δε","αποβαλων","το","ιματιον","αυτου","αναστασ","ηλθεν","προσ","τον","ιν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,50,"WH",1885,"ο","δε","αποβαλων","το","ιματιον","αυτου","αναπηδησασ","ηλθεν","προσ","τον","ιησουν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,50,"ST",1550,"ο","δε","αποβαλων","το","ιματιον","αυτου","αναστασ","ηλθε","προσ","τον","ιησουν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,50,"Nestle",1904,"ὁ","δὲ","ἀποβαλὼν","τὸ","ἱμάτιον","αὐτοῦ","ἀναπηδήσας","ἦλθεν","πρὸς","τὸν","Ἰησοῦν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,51,"GA 01","325-360","και","αποκριθεισ",,"αυτω","ο","ισ","ειπεν","τι","σοι","θελεισ","ποιησω",,"ο","δε","τυφλοσ","ειπε","αυτω",,"ραββουνι","ινα","αναβλεψω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,51,"GA 03","325-349","και","αποκριθεισ",,"αυτω","ο","ισ","ειπεν","τι","σοι","θελεισ","ποιησω",,"ο","δε","τυφλοσ","ειπε","αυτω",,"ραββουνει","ινα","αναβλεψω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,51,"GA 02","375-499","και","αποκριθεισ","λεγει","αυτω","ο","ισ",,"τι",,"θελεισ","ποιησω","σοι","ο","δε","τυφλοσ","ειπεν","αυτω",,"ραββουνι","ινα","αναβλεψω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,51,"GA 04","375-499","και","αποκριθεισ",,"αυτω","ο","ισ","ειπεν","τι","σοι","θελεισ","ποιησω",,"ο","δε","τυφλοσ","ειπεν","αυτω",,"ραββουνει","ινα","αναβλεψω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,51,"GA 05","375-499","και","αποκριθεισ",,"αυτω","ο","ιησ","ειπεν","τι",,"θελεισ","ποιησω","σοι","ο","δε","τυφλοσ","ειπεν","αυτω","κε","ραββει","ινα","αναβλεψω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,51,"GA 032","375-499","και","αποκριθεισ","λεγει","αυτω","ο","ισ",,"τι",,"θελισ","ποιησω","σοι","ο","δε","τυφλοσ","ειπεν","αυτω",,"ραββουνι","ινα","αναβλεψω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,51,"WH",1885,"και","αποκριθεισ",,"αυτω","ο","ιησουσ","ειπεν","τι","σοι","θελεισ","ποιησω",,"ο","δε","τυφλοσ","ειπεν","αυτω",,"ραββουνει","ινα","αναβλεψω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,51,"ST",1550,"και","αποκριθεισ","λεγει","αυτω","ο","ιησουσ",,"τι",,"θελεισ","ποιησω","σοι","ο","δε","τυφλοσ","ειπεν","αυτω",,"ραββονι","ινα","αναβλεψω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,51,"Nestle",1904,"καὶ","ἀποκριθεὶς",,"αὐτῷ","ὁ","Ἰησοῦς","εἶπεν","Τί","σοι","θέλεις","ποιήσω",,"ὁ","δὲ","τυφλὸς","εἶπεν","αὐτῷ",,"Ῥαββουνεί","ἵνα","ἀναβλέψω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,52,"GA 01","325-360",,"ο","δε","ισ","ειπεν","αυτω","υπαγε","η","πιστισ","σου","σεσωκεν","σε","και","ευθυσ","ανεβλεψε","και","ηκολουθει","αυτω",,"εν","τη","οδω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,52,"GA 03","325-349","και","ο",,"ισ","ειπε","αυτω","υπαγε","η","πιστισ","σου","σεσωκεν","σε","και","ευθυσ","ανεβλεψεν","και","ηκολουθει","αυτω",,"εν","τη","οδω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,52,"GA 02","375-499",,"ο","δε","ισ","ειπεν","αυτω","υπαγε","η","πιστισ","σου","σεσωκεν","σε","και","ευθεωσ","ανεβλεψε","και","ηκολουθει","αυτω",,"εν","τη","οδω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,52,"GA 04","375-499",,"ο","δε","ισ","ειπεν","αυτω","υπαγε","η","πιστισ","σου","σεσωκεν","σε","και","ευθεωσ","ανεβλεψεν","και","ηκολουθει","αυτω",,"εν","τη","οδω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,52,"GA 05","375-499",,"ο","δε","ιησ","ειπεν","αυτω","υπαγε","η","πιστισ","σου","σεσωκεν","σε","και","ευθεωσ","ανεβλεψεν","και","ηκολουθει","αυτω",,"εν","τη","οδω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,52,"GA 032","375-499",,"ο","δε",,"ειπεν","αυτω","υπαγε","η","πιστισ","σου","σεσωκεν","σε","και","ευθεωσ","ανεβλεψεν","και","ηκολουθει","αυτω",,"εν","τη","οδω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,52,"WH",1885,"και","ο",,"ιησουσ","ειπεν","αυτω","υπαγε","η","πιστισ","σου","σεσωκεν","σε","και","ευθυσ","ανεβλεψεν","και","ηκολουθει","αυτω",,"εν","τη","οδω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"MRK",10,52,"ST",1550,,"ο","δε","ιησουσ","ειπεν","αυτω","υπαγε","η","πιστισ","σου","σεσωκε","σε","και","ευθεωσ","ανεβλεψε","και","ηκολουθει","τω","ιησου","εν","τη","οδω","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
